#AdjRefG: Iteration 8 number of channels 1
# col 1: real part of sumprofile
# col 2: imag part of sumprofile
# col 3 - col 2*nchan+2: real, imag parts of profiles on different channels
   3.767371E+02    1.903395E+01    4.845530E+02   -6.082236E+01   3.767371E+02    1.903395E+01    4.845530E+02   -6.082236E+01 
   3.886897E+02    6.540430E+00    4.845570E+02   -4.756646E+01   3.886897E+02    6.540430E+00    4.845570E+02   -4.756646E+01 
   4.025130E+02   -1.462716E+01    4.724845E+02   -3.964686E+01   4.025130E+02   -1.462716E+01    4.724845E+02   -3.964686E+01 
   4.180845E+02   -4.490004E+01    4.545499E+02   -4.263740E+01   4.180845E+02   -4.490004E+01    4.545499E+02   -4.263740E+01 
   4.333718E+02   -8.262812E+01    4.358877E+02   -5.939144E+01   4.333718E+02   -8.262812E+01    4.358877E+02   -5.939144E+01 
   4.450721E+02   -1.243361E+02    4.192582E+02   -8.880730E+01   4.450721E+02   -1.243361E+02    4.192582E+02   -8.880730E+01 
   4.495255E+02   -1.654486E+02    4.046965E+02   -1.259104E+02   4.495255E+02   -1.654486E+02    4.046965E+02   -1.259104E+02 
   4.436503E+02   -2.012418E+02    3.901157E+02   -1.632434E+02   4.436503E+02   -2.012418E+02    3.901157E+02   -1.632434E+02 
   4.256790E+02   -2.277219E+02    3.725727E+02   -1.930937E+02   4.256790E+02   -2.277219E+02    3.725727E+02   -1.930937E+02 
   3.955465E+02   -2.421816E+02    3.497161E+02   -2.097919E+02   3.955465E+02   -2.421816E+02    3.497161E+02   -2.097919E+02 
   3.548830E+02   -2.433357E+02    3.209121E+02   -2.113096E+02   3.548830E+02   -2.433357E+02    3.209121E+02   -2.113096E+02 
   3.066515E+02   -2.311090E+02    2.876816E+02   -1.996467E+02   3.066515E+02   -2.311090E+02    2.876816E+02   -1.996467E+02 
   2.545463E+02   -2.062799E+02    2.533353E+02   -1.799477E+02   2.545463E+02   -2.062799E+02    2.533353E+02   -1.799477E+02 
   2.023097E+02   -1.702163E+02    2.219650E+02   -1.587240E+02   2.023097E+02   -1.702163E+02    2.219650E+02   -1.587240E+02 
   1.531266E+02   -1.248529E+02    1.971506E+02   -1.418451E+02   1.531266E+02   -1.248529E+02    1.971506E+02   -1.418451E+02 
   1.092308E+02   -7.290357E+01    1.808129E+02   -1.329765E+02   1.092308E+02   -7.290357E+01    1.808129E+02   -1.329765E+02 
   7.178875E+01   -1.813575E+01    1.725664E+02   -1.329117E+02   7.178875E+01   -1.813575E+01    1.725664E+02   -1.329117E+02 
   4.104727E+01    3.455928E+01    1.697399E+02   -1.398774E+02   4.104727E+01    3.455928E+01    1.697399E+02   -1.398774E+02 
