#AdjRefG: Iteration 6 number of channels 1
# col 1: real part of sumprofile
# col 2: imag part of sumprofile
# col 3 - col 2*nchan+2: real, imag parts of profiles on different channels
   5.031094E+02   -6.378964E+01    5.714918E+02   -1.829888E+02   5.031094E+02   -6.378964E+01    5.714918E+02   -1.829888E+02 
   5.511949E+02   -7.506920E+01    5.704234E+02   -1.941739E+02   5.511949E+02   -7.506920E+01    5.704234E+02   -1.941739E+02 
   5.943389E+02   -8.122104E+01    5.584289E+02   -1.935179E+02   5.943389E+02   -8.122104E+01    5.584289E+02   -1.935179E+02 
   6.298910E+02   -8.360097E+01    5.364006E+02   -1.832713E+02   6.298910E+02   -8.360097E+01    5.364006E+02   -1.832713E+02 
   6.557127E+02   -8.455582E+01    5.060216E+02   -1.659235E+02   6.557127E+02   -8.455582E+01    5.060216E+02   -1.659235E+02 
   6.701003E+02   -8.641173E+01    4.697668E+02   -1.437130E+02   6.701003E+02   -8.641173E+01    4.697668E+02   -1.437130E+02 
   6.716787E+02   -9.051335E+01    4.305706E+02   -1.186054E+02   6.716787E+02   -9.051335E+01    4.305706E+02   -1.186054E+02 
   6.594477E+02   -9.662396E+01    3.911971E+02   -9.261192E+01   6.594477E+02   -9.662396E+01    3.911971E+02   -9.261192E+01 
   6.330419E+02   -1.028904E+02    3.534980E+02   -6.812537E+01   6.330419E+02   -1.028904E+02    3.534980E+02   -6.812537E+01 
   5.931169E+02   -1.063972E+02    3.178321E+02   -4.792401E+01   5.931169E+02   -1.063972E+02    3.178321E+02   -4.792401E+01 
   5.416656E+02   -1.041343E+02    2.829105E+02   -3.464896E+01   5.416656E+02   -1.041343E+02    2.829105E+02   -3.464896E+01 
   4.820637E+02   -9.405640E+01    2.462078E+02   -2.984631E+01   4.820637E+02   -9.405640E+01    2.462078E+02   -2.984631E+01 
   4.187293E+02   -7.587022E+01    2.048840E+02   -3.294310E+01   4.187293E+02   -7.587022E+01    2.048840E+02   -3.294310E+01 
   3.564320E+02   -5.127310E+01    1.569628E+02   -4.066429E+01   3.564320E+02   -5.127310E+01    1.569628E+02   -4.066429E+01 
   2.994233E+02   -2.355579E+01    1.023859E+02   -4.731124E+01   2.994233E+02   -2.355579E+01    1.023859E+02   -4.731124E+01 
   2.506324E+02    3.296068E+00    4.356907E+01   -4.602345E+01   2.506324E+02    3.296068E+00    4.356907E+01   -4.602345E+01 
   2.111547E+02    2.569259E+01   -1.477625E+01   -3.074511E+01   2.111547E+02    2.569259E+01   -1.477625E+01   -3.074511E+01 
