#AdjRefG: Iteration 6 number of channels 1
# col 1: real part of sumprofile
# col 2: imag part of sumprofile
# col 3 - col 2*nchan+2: real, imag parts of profiles on different channels
   6.076929E+02   -1.181255E+01    5.779131E+02   -1.515356E+02   6.076929E+02   -1.181255E+01    5.779131E+02   -1.515356E+02 
   6.633413E+02   -1.366749E+01    5.857038E+02   -1.571165E+02   6.633413E+02   -1.366749E+01    5.857038E+02   -1.571165E+02 
   7.037497E+02   -2.896101E+01    5.799752E+02   -1.466328E+02   7.037497E+02   -2.896101E+01    5.799752E+02   -1.466328E+02 
   7.267599E+02   -5.908809E+01    5.572438E+02   -1.229270E+02   7.267599E+02   -5.908809E+01    5.572438E+02   -1.229270E+02 
   7.308371E+02   -1.023164E+02    5.168564E+02   -9.176984E+01   7.308371E+02   -1.023164E+02    5.168564E+02   -9.176984E+01 
   7.150603E+02   -1.537267E+02    4.616472E+02   -6.030793E+01   7.150603E+02   -1.537267E+02    4.616472E+02   -6.030793E+01 
   6.792775E+02   -2.058655E+02    3.976544E+02   -3.520993E+01   6.792775E+02   -2.058655E+02    3.976544E+02   -3.520993E+01 
   6.244521E+02   -2.500289E+02    3.328555E+02   -2.104514E+01   6.244521E+02   -2.500289E+02    3.328555E+02   -2.104514E+01 
   5.530989E+02   -2.779663E+02    2.751930E+02   -1.933505E+01   5.530989E+02   -2.779663E+02    2.751930E+02   -1.933505E+01 
   4.695984E+02   -2.836830E+02    2.304338E+02   -2.850349E+01   4.695984E+02   -2.836830E+02    2.304338E+02   -2.850349E+01 
   3.801423E+02   -2.649506E+02    2.005218E+02   -4.468079E+01   3.801423E+02   -2.649506E+02    2.005218E+02   -4.468079E+01 
   2.921497E+02   -2.241387E+02    1.829819E+02   -6.307425E+01   2.921497E+02   -2.241387E+02    1.829819E+02   -6.307425E+01 
   2.131733E+02   -1.680838E+02    1.716392E+02   -7.946756E+01   2.131733E+02   -1.680838E+02    1.716392E+02   -7.946756E+01 
   1.495312E+02   -1.069117E+02    1.584983E+02   -9.139352E+01   1.495312E+02   -1.069117E+02    1.584983E+02   -9.139352E+01 
   1.050512E+02   -5.199037E+01    1.362441E+02   -9.863740E+01   1.050512E+02   -5.199037E+01    1.362441E+02   -9.863740E+01 
   8.033265E+01   -1.344295E+01    1.005969E+02   -1.029381E+02   8.033265E+01   -1.344295E+01    1.005969E+02   -1.029381E+02 
   7.278617E+01    2.181010E+00    5.177933E+01   -1.070018E+02   7.278617E+01    2.181010E+00    5.177933E+01   -1.070018E+02 
   7.745591E+01   -6.530868E+00   -5.374245E+00   -1.131587E+02   7.745591E+01   -6.530868E+00   -5.374245E+00   -1.131587E+02 
   8.835911E+01   -3.549810E+01   -6.270273E+01   -1.221154E+02   8.835911E+01   -3.549810E+01   -6.270273E+01   -1.221154E+02 
   9.989952E+01   -7.613364E+01   -1.109940E+02   -1.322424E+02   9.989952E+01   -7.613364E+01   -1.109940E+02   -1.322424E+02 
   1.079002E+02   -1.174413E+02   -1.425447E+02   -1.396864E+02   1.079002E+02   -1.174413E+02   -1.425447E+02   -1.396864E+02 
   1.099611E+02   -1.486805E+02   -1.532393E+02   -1.393416E+02   1.099611E+02   -1.486805E+02   -1.532393E+02   -1.393416E+02 
   1.051111E+02   -1.618938E+02   -1.435738E+02   -1.264298E+02   1.051111E+02   -1.618938E+02   -1.435738E+02   -1.264298E+02 
   9.298998E+01   -1.536352E+02   -1.184148E+02   -9.820935E+01   9.298998E+01   -1.536352E+02   -1.184148E+02   -9.820935E+01 
   7.295463E+01   -1.254713E+02   -8.568594E+01   -5.524617E+01   7.295463E+01   -1.254713E+02   -8.568594E+01   -5.524617E+01 
   4.350387E+01   -8.318680E+01   -5.447125E+01   -1.769323E+00   4.350387E+01   -8.318680E+01   -5.447125E+01   -1.769323E+00 
   2.263070E+00   -3.498855E+01   -3.312989E+01    5.509833E+01   2.263070E+00   -3.498855E+01   -3.312989E+01    5.509833E+01 
  -5.346460E+01    1.073045E+01   -2.791623E+01    1.070870E+02  -5.346460E+01    1.073045E+01   -2.791623E+01    1.070870E+02 
  -1.257962E+02    4.742038E+01   -4.235459E+01    1.470149E+02  -1.257962E+02    4.742038E+01   -4.235459E+01    1.470149E+02 
  -2.153592E+02    7.166300E+01   -7.734027E+01    1.708198E+02  -2.153592E+02    7.166300E+01   -7.734027E+01    1.708198E+02 
  -3.207094E+02    8.345091E+01   -1.317317E+02    1.787203E+02  -3.207094E+02    8.345091E+01   -1.317317E+02    1.787203E+02 
  -4.382911E+02    8.551803E+01   -2.031234E+02    1.750899E+02  -4.382911E+02    8.551803E+01   -2.031234E+02    1.750899E+02 
  -5.629641E+02    8.206354E+01   -2.885457E+02    1.670414E+02  -5.629641E+02    8.206354E+01   -2.885457E+02    1.670414E+02 
  -6.889486E+02    7.735798E+01   -3.849713E+02    1.621541E+02  -6.889486E+02    7.735798E+01   -3.849713E+02    1.621541E+02 
  -8.109194E+02    7.469060E+01   -4.896392E+02    1.660793E+02  -8.109194E+02    7.469060E+01   -4.896392E+02    1.660793E+02 
  -9.249548E+02    7.593235E+01   -6.002769E+02    1.808157E+02  -9.249548E+02    7.593235E+01   -6.002769E+02    1.808157E+02 
  -1.029094E+03    8.172438E+01   -7.152857E+02    2.042336E+02  -1.029094E+03    8.172438E+01   -7.152857E+02    2.042336E+02 
  -1.123369E+03    9.205835E+01   -8.338796E+02    2.309978E+02  -1.123369E+03    9.205835E+01   -8.338796E+02    2.309978E+02 
  -1.209296E+03    1.068837E+02   -9.560931E+02    2.545613E+02  -1.209296E+03    1.068837E+02   -9.560931E+02    2.545613E+02 
  -1.288954E+03    1.264054E+02   -1.082546E+03    2.695290E+02  -1.288954E+03    1.264054E+02   -1.082546E+03    2.695290E+02 
  -1.363878E+03    1.509070E+02   -1.213916E+03    2.735698E+02  -1.363878E+03    1.509070E+02   -1.213916E+03    2.735698E+02 
  -1.434036E+03    1.801782E+02   -1.350173E+03    2.682251E+02  -1.434036E+03    1.801782E+02   -1.350173E+03    2.682251E+02 
  -1.497208E+03    2.128368E+02   -1.489784E+03    2.583591E+02  -1.497208E+03    2.128368E+02   -1.489784E+03    2.583591E+02 
  -1.548974E+03    2.459231E+02   -1.629152E+03    2.504807E+02  -1.548974E+03    2.459231E+02   -1.629152E+03    2.504807E+02 
  -1.583395E+03    2.750675E+02   -1.762533E+03    2.505543E+02  -1.583395E+03    2.750675E+02   -1.762533E+03    2.505543E+02 
  -1.594278E+03    2.953122E+02   -1.882582E+03    2.620749E+02  -1.594278E+03    2.953122E+02   -1.882582E+03    2.620749E+02 
  -1.576724E+03    3.023884E+02   -1.981434E+03    2.850580E+02  -1.576724E+03    3.023884E+02   -1.981434E+03    2.850580E+02 
  -1.528521E+03    2.940355E+02   -2.052078E+03    3.162406E+02  -1.528521E+03    2.940355E+02   -2.052078E+03    3.162406E+02 
  -1.450973E+03    2.708769E+02   -2.089641E+03    3.503489E+02  -1.450973E+03    2.708769E+02   -2.089641E+03    3.503489E+02 
