#AdjRefG: Iteration 6 number of channels 1
# col 1: real part of sumprofile
# col 2: imag part of sumprofile
# col 3 - col 2*nchan+2: real, imag parts of profiles on different channels
   4.373726E+02   -5.901025E+01    6.067185E+02   -1.648062E+02   4.373726E+02   -5.901025E+01    6.067185E+02   -1.648062E+02 
   4.603107E+02   -8.684732E+01    6.360189E+02   -1.642909E+02   4.603107E+02   -8.684732E+01    6.360189E+02   -1.642909E+02 
   4.756760E+02   -1.212466E+02    6.573635E+02   -1.648115E+02   4.756760E+02   -1.212466E+02    6.573635E+02   -1.648115E+02 
   4.825319E+02   -1.589095E+02    6.706146E+02   -1.691914E+02   4.825319E+02   -1.589095E+02    6.706146E+02   -1.691914E+02 
   4.802003E+02   -1.954397E+02    6.738135E+02   -1.784651E+02   4.802003E+02   -1.954397E+02    6.738135E+02   -1.784651E+02 
   4.681167E+02   -2.262497E+02    6.634147E+02   -1.916293E+02   4.681167E+02   -2.262497E+02    6.634147E+02   -1.916293E+02 
   4.457967E+02   -2.473406E+02    6.352944E+02   -2.060963E+02   4.457967E+02   -2.473406E+02    6.352944E+02   -2.060963E+02 
   4.129978E+02   -2.558077E+02    5.862110E+02   -2.186459E+02   4.129978E+02   -2.558077E+02    5.862110E+02   -2.186459E+02 
   3.700596E+02   -2.500704E+02    5.152317E+02   -2.264907E+02   3.700596E+02   -2.500704E+02    5.152317E+02   -2.264907E+02 
   3.182798E+02   -2.299272E+02    4.246443E+02   -2.280522E+02   3.182798E+02   -2.299272E+02    4.246443E+02   -2.280522E+02 
   2.601194E+02   -1.965510E+02    3.200414E+02   -2.231815E+02   2.601194E+02   -1.965510E+02    3.200414E+02   -2.231815E+02 
   1.990586E+02   -1.524810E+02    2.095296E+02   -2.128115E+02   1.990586E+02   -1.524810E+02    2.095296E+02   -2.128115E+02 
   1.390553E+02   -1.015710E+02    1.022861E+02   -1.982686E+02   1.390553E+02   -1.015710E+02    1.022861E+02   -1.982686E+02 
   8.374024E+01   -4.878012E+01    6.877020E+00   -1.806129E+02   8.374024E+01   -4.878012E+01    6.877020E+00   -1.806129E+02 
   3.562492E+01    3.031108E-01   -7.020149E+01   -1.603395E+02   3.562492E+01    3.031108E-01   -7.020149E+01   -1.603395E+02 
  -4.364263E+00    4.023280E+01   -1.253895E+02   -1.375840E+02  -4.364263E+00    4.023280E+01   -1.253895E+02   -1.375840E+02 
  -3.682147E+01    6.666857E+01   -1.581709E+02   -1.127126E+02  -3.682147E+01    6.666857E+01   -1.581709E+02   -1.127126E+02 
  -6.327592E+01    7.730228E+01   -1.704913E+02   -8.696325E+01  -6.327592E+01    7.730228E+01   -1.704913E+02   -8.696325E+01 
  -8.532610E+01    7.246785E+01   -1.657548E+02   -6.274847E+01  -8.532610E+01    7.246785E+01   -1.657548E+02   -6.274847E+01 
  -1.038758E+02    5.520492E+01   -1.477688E+02   -4.335945E+01  -1.038758E+02    5.520492E+01   -1.477688E+02   -4.335945E+01 
  -1.188324E+02    3.069319E+01   -1.199795E+02   -3.208125E+01  -1.188324E+02    3.069319E+01   -1.199795E+02   -3.208125E+01 
  -1.294408E+02    5.167346E+00   -8.521184E+01   -3.102180E+01  -1.294408E+02    5.167346E+00   -8.521184E+01   -3.102180E+01 
  -1.351450E+02   -1.540995E+01   -4.592791E+01   -4.013368E+01  -1.351450E+02   -1.540995E+01   -4.592791E+01   -4.013368E+01 
  -1.366164E+02   -2.655932E+01   -4.830939E+00   -5.688144E+01  -1.366164E+02   -2.655932E+01   -4.830939E+00   -5.688144E+01 
  -1.364756E+02   -2.606197E+01    3.448655E+01   -7.677285E+01  -1.364756E+02   -2.606197E+01    3.448655E+01   -7.677285E+01 
  -1.393222E+02   -1.412941E+01    6.716802E+01   -9.462318E+01  -1.393222E+02   -1.412941E+01    6.716802E+01   -9.462318E+01 
  -1.509456E+02    7.010985E+00    8.721652E+01   -1.061045E+02  -1.509456E+02    7.010985E+00    8.721652E+01   -1.061045E+02 
  -1.769217E+02    3.391433E+01    8.816796E+01   -1.089903E+02  -1.769217E+02    3.391433E+01    8.816796E+01   -1.089903E+02 
  -2.210575E+02    6.280608E+01    6.417063E+01   -1.036073E+02  -2.210575E+02    6.280608E+01    6.417063E+01   -1.036073E+02 
  -2.842394E+02    9.028309E+01    1.117731E+01   -9.232124E+01  -2.842394E+02    9.028309E+01    1.117731E+01   -9.232124E+01 
  -3.641047E+02    1.136689E+02   -7.209830E+01   -7.827833E+01  -3.641047E+02    1.136689E+02   -7.209830E+01   -7.827833E+01 
  -4.556697E+02    1.310288E+02   -1.837505E+02   -6.393423E+01  -4.556697E+02    1.310288E+02   -1.837505E+02   -6.393423E+01 
