#AdjRefG: Iteration 8 number of channels 1
# col 1: real part of sumprofile
# col 2: imag part of sumprofile
# col 3 - col 2*nchan+2: real, imag parts of profiles on different channels
  -6.180746E+01    3.933797E+02    2.053798E+02    9.014619E+01  -6.180746E+01    3.933797E+02    2.053798E+02    9.014619E+01 
  -6.207895E+01    3.529958E+02    2.006850E+02    5.727635E+01  -6.207895E+01    3.529958E+02    2.006850E+02    5.727635E+01 
  -8.166420E+01    3.262786E+02    1.722006E+02    2.475373E+01  -8.166420E+01    3.262786E+02    1.722006E+02    2.475373E+01 
  -1.215537E+02    3.164982E+02    1.285457E+02    6.115699E+00  -1.215537E+02    3.164982E+02    1.285457E+02    6.115699E+00 
  -1.778883E+02    3.222422E+02    8.428473E+01    8.356694E+00  -1.778883E+02    3.222422E+02    8.428473E+01    8.356694E+00 
  -2.432685E+02    3.371585E+02    5.601584E+01    2.978655E+01  -2.432685E+02    3.371585E+02    5.601584E+01    2.978655E+01 
  -3.087546E+02    3.515089E+02    5.751023E+01    6.123760E+01  -3.087546E+02    3.515089E+02    5.751023E+01    6.123760E+01 
  -3.659095E+02    3.549523E+02    9.542446E+01    9.008327E+01  -3.659095E+02    3.549523E+02    9.542446E+01    9.008327E+01 
  -4.083477E+02    3.395515E+02    1.669730E+02    1.054179E+02  -4.083477E+02    3.395515E+02    1.669730E+02    1.054179E+02 
  -4.325140E+02    3.019884E+02    2.603193E+02    1.023170E+02  -4.325140E+02    3.019884E+02    2.603193E+02    1.023170E+02 
  -4.377099E+02    2.443328E+02    3.575517E+02    8.352771E+01  -4.377099E+02    2.443328E+02    3.575517E+02    8.352771E+01 
  -4.255985E+02    1.732649E+02    4.392906E+02    5.804288E+01  -4.255985E+02    1.732649E+02    4.392906E+02    5.804288E+01 
  -3.994891E+02    9.815607E+01    4.895091E+02    3.730163E+01  -3.994891E+02    9.815607E+01    4.895091E+02    3.730163E+01 
  -3.636337E+02    2.869592E+01    4.991872E+02    3.069108E+01  -3.636337E+02    2.869592E+01    4.991872E+02    3.069108E+01 
  -3.226371E+02   -2.724923E+01    4.678953E+02    4.220621E+01  -3.226371E+02   -2.724923E+01    4.678953E+02    4.220621E+01 
  -2.809608E+02   -6.507594E+01    4.031058E+02    6.951918E+01  -2.809608E+02   -6.507594E+01    4.031058E+02    6.951918E+01 
  -2.424641E+02   -8.400116E+01    3.177019E+02    1.056125E+02  -2.424641E+02   -8.400116E+01    3.177019E+02    1.056125E+02 
  -2.099617E+02   -8.679480E+01    2.265706E+02    1.420431E+02  -2.099617E+02   -8.679480E+01    2.265706E+02    1.420431E+02 
  -1.848587E+02   -7.886927E+01    1.432575E+02    1.722962E+02  -1.848587E+02   -7.886927E+01    1.432575E+02    1.722962E+02 
  -1.669790E+02   -6.694178E+01    7.746312E+01    1.937930E+02  -1.669790E+02   -6.694178E+01    7.746312E+01    1.937930E+02 
